Row,username,Total,T1,T2,quote_farsi,quote_english,T3,T4,T5,T6,T7,T8,T9,T10,T11
363,Artaxerxes_Iran,11,1,1,0,0,1,1,1,1,1,1,1,1,1
364,Artemis__1998,6,1,0,0,0,1,0,0,0,1,1,1,1,0
365,Artemis_iran27,7,1,1,0,0,1,0,0,1,1,1,1,0,0
366,Artemiss2016,8,1,1,0,0,1,1,0,1,1,0,0,1,1
367,Arthr1678,2,1,1,0,0,0,0,0,0,0,0,0,0,0
368,ArthurDayneX,2,1,0,0,0,0,0,0,0,0,1,0,0,0
369,Artinpxd,5,1,0,0,0,1,0,0,1,1,0,1,0,0
370,ArtyStoneX,3,1,0,0,0,1,0,0,0,0,1,0,0,0
371,ArvanYn,9,1,1,0,0,0,1,0,1,1,1,1,1,1
372,ArvandAskari,1,1,0,0,0,0,0,0,0,0,0,0,0,0
373,ArvinAdriyan,1,1,0,0,0,0,0,0,0,0,0,0,0,0
374,ArvinAdriyan_IR,2,0,1,0,0,0,0,0,0,1,0,0,0,0
375,ArvinOo125,3,1,1,0,0,0,0,0,0,0,0,0,0,1
376,AryaArya56832,1,1,0,0,0,0,0,0,0,0,0,0,0,0
377,AryaMehrWins,5,1,1,0,0,1,0,0,0,0,1,1,0,0
378,AryaRouhi39966,10,1,1,0,0,1,1,0,1,1,1,1,1,1
379,Arya_Atash,1,1,0,0,0,0,0,0,0,0,0,0,0,0
380,Aryaa_Mehr,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381,Aryaboom,5,0,0,1,0,0,0,0,1,1,0,1,1,1
382,Aryamehr22,11,1,1,0,0,1,1,1,1,1,1,1,1,1
383,AryamehrX,9,1,1,0,0,1,1,1,0,1,1,1,1,0
384,AryanDadashi,6,1,1,0,0,1,0,0,1,0,1,0,1,0
385,Aryan_Ali_79,2,1,1,0,0,0,0,0,0,0,0,0,0,0
386,Arymehr2026,1,0,1,0,0,0,0,0,0,0,0,0,0,0
387,Aryo_Irani,10,1,1,0,0,1,1,0,1,1,1,1,1,1
388,Asal40782481,4,1,1,0,0,1,0,0,0,0,0,0,1,0
389,Aseman38ana54,4,1,0,0,0,0,1,0,1,1,0,0,0,0
390,Aseman61189417,9,1,1,0,0,1,1,1,1,0,1,1,1,0
391,Ashkan_kh1994,8,1,1,0,0,1,1,0,1,1,1,0,1,0
392,Ashkanian1211,6,1,1,0,0,0,1,0,0,1,0,1,0,1
393,Ashkebachenaz,1,1,0,0,0,0,0,0,0,0,0,0,0,0
394,Ashkthe3rd,2,1,1,0,0,0,0,0,0,0,0,0,0,0
395,AshleeNight,7,1,0,0,0,0,1,0,1,1,1,1,1,0
396,AshrafDarabi,3,1,0,0,0,1,0,0,0,0,1,0,0,0
397,AshtariYas21676,4,1,1,0,0,1,0,0,0,0,0,0,0,1
398,AshurBanipal,2,0,1,0,0,0,0,0,0,1,0,0,0,0
399,Asi2019O,1,0,1,0,0,0,0,0,0,0,0,0,0,0
400,AstarehNam,4,1,0,0,0,1,0,0,0,1,1,0,0,0
401,Ata_Nariman,5,1,0,0,0,0,0,1,0,1,1,1,0,0
402,AtashMaz,4,0,1,0,0,1,0,0,1,0,0,0,1,0
403,Atefehehe,1,0,1,0,0,0,0,0,0,0,0,0,0,0
404,AtheistFarid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
405,Athena_m_d,8,1,0,0,0,0,1,1,1,1,1,1,0,1
406,AtiAzaad1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0
407,AtiIravani65,3,1,0,0,0,0,0,0,1,1,0,0,0,0
408,Ato13438405,2,1,1,0,0,0,0,0,0,0,0,0,0,0
409,Atre_Azadi,2,1,1,0,0,0,0,0,0,0,0,0,0,0
410,AtrovanFreedom,11,1,1,0,0,1,1,1,1,1,1,1,1,1
411,Audrey27444820,10,1,1,0,0,1,0,1,1,1,1,1,1,1
412,Auro00raa,2,0,1,0,0,0,0,0,0,0,0,0,0,1
413,Aurora_a24,2,1,0,0,0,0,0,0,1,0,0,0,0,0
414,AutoAntiHero,3,0,1,0,0,0,1,0,0,0,0,1,0,0
415,AutumnnBlossom,4,1,1,0,0,1,0,0,1,0,0,0,0,0
416,Ava62ut,1,1,0,0,0,0,0,0,0,0,0,0,0,0
417,Ava88Tg,6,1,1,0,0,1,0,0,0,1,0,1,0,1
418,AvaMahoor,7,1,0,0,0,1,0,0,1,1,1,0,1,1
419,Ava_e_rahaee,5,1,1,0,0,0,0,0,0,1,1,0,1,0
420,Ava_sph,5,1,1,0,0,1,0,0,0,0,1,1,0,0
421,Avash2014,6,1,1,0,0,1,0,0,1,0,1,0,1,0
422,AvayeTo,2,1,0,0,0,0,0,0,0,1,0,0,0,0
423,Avayiran,3,1,0,0,0,0,0,0,1,0,0,0,0,1
424,AveenPkd,3,1,1,0,0,1,0,0,0,0,0,0,0,0
425,AvestaHolmlx,1,0,1,0,0,0,0,0,0,0,0,0,0,0
426,Avesta_persian,2,1,1,0,0,0,0,0,0,0,0,0,0,0
427,AvestairaniD3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
428,AvidMonarchist,2,1,0,0,0,0,0,0,0,0,0,0,1,0
429,Avid_fg,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430,AvvDavil,2,1,0,0,0,0,0,0,0,0,0,0,1,0
431,AwarenessWr,7,1,0,0,0,1,0,1,0,1,1,1,1,0
432,Aylarrh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
433,AynazAzadi83,1,0,1,0,0,0,0,0,0,0,0,0,0,0
434,AyranPayn53965,6,1,1,0,0,0,1,1,0,0,1,1,0,0
435,Aysa96989,1,1,0,0,0,0,0,0,0,0,0,0,0,0
436,Azad4b,1,0,1,0,0,0,0,0,0,0,0,0,0,0
437,Azad8530,9,1,1,0,0,0,1,0,1,1,1,1,1,1
438,AzadAzadvar9296,7,1,0,0,0,1,1,1,1,0,0,1,1,0
439,AzadIran22,10,1,1,0,0,1,1,1,0,1,1,1,1,1
440,AzadMa23,4,1,1,0,0,0,0,0,1,1,0,0,0,0
441,Azad_Iran_Ma,11,1,1,0,0,1,1,1,1,1,1,1,1,1
442,Azadeh111,1,1,0,0,0,0,0,0,0,0,0,0,0,0
443,AzadehE5,3,0,1,0,0,0,0,0,0,0,1,0,1,0
444,AzadehEhsan84,1,1,0,0,0,0,0,0,0,0,0,0,0,0
445,AzadehKhorasan,11,1,1,0,0,1,1,1,1,1,1,1,1,1
446,AzadehNikzadeh,2,1,0,0,0,0,0,0,0,0,0,0,0,1
447,AzadehPatriot,11,1,1,0,1,1,1,1,1,1,1,1,1,1
448,Azadi1401111,10,1,1,0,0,1,1,0,1,1,1,1,1,1
449,Azadi31411401,4,1,1,0,0,0,0,0,1,1,0,0,0,0
450,Azadi8110,2,0,1,0,0,0,0,0,0,0,0,0,1,0
451,AzadiAfsan49969,1,1,0,0,0,0,0,0,0,0,0,0,0,0
452,AzadiFarman,9,1,1,0,0,1,1,0,1,1,1,1,0,1
453,AzadiPiroozi,8,1,1,0,0,0,1,0,0,1,1,1,1,1
454,Azadi_M_Iran,5,1,1,0,0,1,0,1,0,0,0,0,0,1
455,Azadifreeiran,3,1,1,0,0,0,0,1,0,0,0,0,0,0
456,Azadiran1404,1,0,1,0,0,0,0,0,0,0,0,0,0,0
457,Azadlavasani,9,1,1,0,0,1,1,0,1,1,0,1,1,1
458,Azady258,4,1,0,0,0,1,0,0,0,1,0,0,1,0
459,Azar08214875,6,1,0,0,0,1,0,0,1,1,0,1,1,0
460,AzarBanoo2012,2,1,1,0,0,0,0,0,0,0,0,0,0,0
461,AzarCDN,2,1,0,0,0,1,0,0,0,0,0,0,0,0
462,AzarIranli,4,0,1,0,0,1,0,0,0,1,1,0,0,0
463,AzarNoosh13,1,0,1,0,0,0,0,0,0,0,0,0,0,0
464,AzarakhshK,5,1,1,0,0,1,0,0,0,0,0,1,1,0
465,Azargoy,6,1,1,0,0,0,0,0,1,1,0,0,1,1
466, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467,AziJanna,4,1,0,0,0,0,0,0,1,0,1,0,1,0
468,AziPedram,2,1,0,0,0,1,0,0,0,0,0,0,0,0
469,AziWph,4,1,1,0,0,0,0,0,0,1,0,1,0,0
470,Azihastam1,6,1,0,0,0,1,0,0,1,0,1,1,1,0
471,AzitaNikan,4,1,1,0,0,1,0,0,0,0,0,1,0,0
472,Azzarakhsh,10,1,1,0,0,1,1,1,1,1,1,1,1,0
473,BAMEH20,1,1,0,0,0,0,0,0,0,0,0,0,0,0
474,BBCfakeNews9,5,1,1,0,0,1,0,0,1,1,0,0,0,0
475,BB_Goal,8,1,0,0,0,1,0,1,1,1,1,0,1,1
476,BB_Sofla,1,1,0,0,0,0,0,0,0,0,0,0,0,0
477,BDanaii,6,1,0,0,0,1,0,0,0,1,1,1,1,0
478,BGh1274473,8,1,1,0,0,1,0,0,1,1,1,1,1,0
479,BK71761215,9,1,1,0,0,1,1,1,1,1,0,1,1,0
480,BK_Lajevardi,4,1,0,0,0,0,0,0,1,0,1,0,1,0
481,BKhorashad4425,7,1,1,0,0,1,0,0,0,1,1,1,0,1
482,BLK_SWAAN,1,1,0,0,0,0,0,0,0,0,0,0,0,0
483,BLion23907,1,1,0,0,0,0,0,0,0,0,0,0,0,0
484,BRezaaa33133,2,0,1,0,0,0,1,0,0,0,0,0,0,0
485,B__DEL,11,1,1,0,0,1,1,1,1,1,1,1,1,1
486,B_as_in_Blessed,7,1,1,0,0,1,1,0,1,0,1,0,1,0
487,BaArshiaX,5,1,1,0,0,1,0,0,1,1,0,0,0,0
488,BaIran1401,2,1,0,0,0,1,0,0,0,0,0,0,0,0
489,Babak58053,10,1,1,0,0,1,1,1,1,1,1,0,1,1
490,BabakDibayi7521,1,1,0,0,0,0,0,0,0,0,0,0,0,0
491,BabakGooda75481,3,1,0,0,0,0,0,0,0,0,0,1,0,1
492,BabakKhaaan,6,1,1,0,0,0,1,0,1,1,0,1,0,0
493,BabakPiroooz,6,1,0,0,0,1,0,1,1,1,1,0,0,0
494,BabakShekarabi,4,1,1,0,0,0,0,0,1,0,0,1,0,0
495,Babak_J_T,1,1,0,0,0,0,0,0,0,0,0,0,0,0
496,Babak_Shaker_,9,1,1,0,0,0,1,1,1,0,1,1,1,1
497,Babak__Farhadi,2,1,0,0,0,1,0,0,0,0,0,0,0,0
498,Babakkhoram11,6,1,1,0,0,1,1,1,0,0,0,0,0,1
499,Babakparsa151,3,0,1,0,0,0,0,0,0,0,0,0,1,1
500,Baby_activist,3,0,1,0,0,1,0,0,0,1,0,0,0,0
501,Bachejirjirak,6,1,1,0,0,0,1,0,0,1,1,1,0,0
502,BadRaha64400,3,1,1,0,0,1,0,0,0,0,0,0,0,0
503,BadjelanSholeh,8,0,1,0,0,1,1,1,0,1,0,1,1,1
504,Baees11Alvand,2,1,1,0,0,0,0,0,0,0,0,0,0,0
505,Bahar224224,6,0,1,0,0,1,0,0,0,1,1,1,1,0
506,Bahar784977,3,0,1,0,0,0,0,0,1,0,1,0,0,0
507,Bahar94877,6,1,0,0,0,0,0,0,1,1,1,1,1,0
508,Bahar95h,1,1,0,0,0,0,0,0,0,0,0,0,0,0
509,BaharMohammad18,10,1,0,0,0,1,1,1,1,1,1,1,1,1
510,BaharSepid19976,1,0,1,0,0,0,0,0,0,0,0,0,0,0
511,Bahar__Bahari,1,1,0,0,0,0,0,0,0,0,0,0,0,0
512,BaharanZad2584,9,1,1,0,0,1,0,0,1,1,1,1,1,1
513,BahareFari9,3,1,0,0,0,0,0,0,1,1,0,0,0,0
514,Bahman73666068,2,1,0,0,0,0,0,0,0,1,0,0,0,0
515,BahmanHeidarza2,3,0,0,1,0,1,0,0,0,1,0,1,0,0
516,BahmanJ1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
517,BahmanSorush,6,0,1,0,0,0,1,0,1,0,0,1,1,1
518,BahonarBahareh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
519,Bahram08913556,2,0,1,0,0,0,0,0,0,1,0,0,0,0
520,BahramDaneshh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
521,BahramFrance,2,0,1,0,0,0,0,0,0,0,0,1,0,0
522,Bahram_Gooor,7,1,1,0,0,0,0,0,1,1,0,1,1,1
523,Bajas682000,2,1,0,0,0,1,0,0,0,0,0,0,0,0
524,BajenageMahasti,1,0,1,0,0,0,0,0,0,0,0,0,0,0
525,BakhshiShe55654,9,1,1,0,0,1,1,1,1,1,1,0,1,0
526,BambooMade,2,1,0,0,0,1,0,0,0,0,0,0,0,0
527,Bamzi0110,1,1,0,0,0,0,0,0,0,0,0,0,0,0
528,BanafshehS1258,2,0,1,0,0,0,1,0,0,0,0,0,0,0
529,BanooRose,6,1,1,0,0,1,1,1,0,0,0,1,0,0
530,Banoyirani2,4,1,1,0,0,0,0,0,1,0,0,0,1,0
531,Banuyetehrani,6,1,1,0,0,0,0,0,1,1,0,0,1,1
532,Baran27922,3,1,0,0,0,0,0,0,0,1,0,0,0,1
533,BaranaRain,8,1,1,0,0,1,0,0,1,1,1,1,1,0
534,Barandazirani,3,1,0,0,0,0,0,0,1,0,0,0,0,1
535,Baransedax,2,0,1,0,0,0,0,0,0,0,0,0,0,1
536,Barayeiran2026,3,1,0,0,0,0,0,1,0,0,0,0,0,1
537,Barg_,1,0,1,0,0,0,0,0,0,0,0,0,0,0
538,BashtIran,5,0,1,0,0,1,1,0,1,0,1,0,0,0
539,Baum128kia,3,1,0,0,0,0,0,0,0,1,0,0,0,1
540,BayatCnc,3,1,1,0,0,0,0,0,0,0,0,0,1,0
541,BazgashteBozorg,3,1,0,0,0,1,0,0,0,1,0,0,0,0
542,BeKindBehave,2,0,1,0,0,0,0,0,0,0,1,0,0,0
543,Beacon160172,1,1,0,0,0,0,0,0,0,0,0,0,0,0
544,BeautifulMindWe,3,1,0,0,0,0,0,0,0,0,0,1,0,1
545,BeautifullIrann,4,0,1,0,0,0,1,0,0,1,0,0,1,0
546,BeblisSara,1,0,1,0,0,0,0,0,0,0,0,0,0,0
547,BeeBahar7,5,1,1,0,0,1,0,0,1,1,0,0,0,0
548,BeeKeeperIran,1,0,1,0,0,0,0,0,0,0,0,0,0,0
549,BeeVan88,4,1,0,0,0,0,0,0,0,1,1,0,1,0
550,BehRooz42393075,3,0,1,0,0,1,1,0,0,0,0,0,0,0
551,Behiii_sh681,11,1,1,0,0,1,1,1,1,1,1,1,1,1
552,Behjat80,1,0,1,0,0,0,0,0,0,0,0,0,0,0
553,Behnam88986973,9,1,0,0,0,1,1,1,1,1,1,1,1,0
554,BehnamBoro64127,9,1,1,0,0,1,0,0,1,1,1,1,1,1
555,Behnaz1335770,2,0,1,0,0,0,1,0,0,0,0,0,0,0
556,BehnazKhazai,8,1,1,0,0,1,0,0,1,0,1,1,1,1
557,BehroozDehghany,7,1,1,0,0,1,1,0,0,0,1,1,0,1
558,BehroozRasooly,2,1,1,0,0,0,0,0,0,0,0,0,0,0
559,Behrouz0917H7,10,0,1,0,0,1,1,1,1,1,1,1,1,1
560,Behroz01565186,2,1,1,0,0,0,0,0,0,0,0,0,0,0
561,Behroz13531013,9,1,1,0,0,1,1,1,1,0,1,0,1,1
562,BehzadH1360,3,0,1,0,0,0,0,0,1,1,0,0,0,0
563,BehzadZara,10,1,1,0,0,1,1,1,1,1,1,1,1,0
564,BehzadiNooshin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
565,BeigiRola,1,0,1,0,0,0,0,0,0,0,0,0,0,0
566,Bejan_far,6,1,1,0,0,1,1,0,0,1,0,0,1,0
567,Bejangim009,10,1,1,0,0,1,1,1,1,1,1,1,1,0
568,Bekhoda5,10,1,1,0,0,1,1,1,1,1,1,1,1,0
569,BelendLaura,7,1,1,0,0,1,1,0,0,0,0,1,1,1
570,BellaLuna4free,10,1,1,0,0,1,1,1,1,0,1,1,1,1
571,Bellatrix_1800,4,1,1,0,0,1,0,0,0,1,0,0,0,0
572,Beloved_IRAN,10,1,1,0,0,1,1,0,1,1,1,1,1,1
573,BenJavBara,1,1,0,0,0,0,0,0,0,0,0,0,0,0
574,Bensao258749,2,1,1,0,0,0,0,0,0,0,0,0,0,0
575,Benyami1980,5,1,1,0,0,1,0,0,1,0,1,0,0,0
576,Berkpyl,5,1,1,0,0,0,0,0,0,0,1,1,1,0
577,Bermooda1380739,6,1,1,0,0,0,0,0,1,1,1,1,0,0
578,Bernd_Nebeler,2,1,0,0,0,0,0,0,0,0,1,0,0,0
579,Bethefreedomvo1,7,1,1,0,0,0,1,0,1,1,1,1,0,0
580,Betihemasi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
581,BeyondBoba,3,0,1,0,0,1,0,0,0,0,0,0,1,0
582,BiEsmeTaHamishe,3,1,1,0,0,0,0,0,0,0,0,0,0,1
583,BiNam_BiNeshan,5,1,0,0,0,1,0,1,1,0,0,0,1,0
584,Bibaksa14,2,0,1,0,0,0,0,0,0,0,0,0,1,0
585,Bibidi777,4,1,0,0,0,0,0,0,1,1,1,0,0,0
586,Bihoodebidar,1,0,1,0,0,0,0,0,0,0,0,0,0,0
587,Biiddel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
588,BijanAdin,4,1,0,0,0,1,0,0,0,0,1,0,0,1
589,Bikhabaram,10,1,1,0,0,1,1,0,1,1,1,1,1,1
590,BinamBinam2019,5,1,1,0,0,1,0,0,0,1,0,1,0,0
591,BirdofPardis,1,1,0,0,0,0,0,0,0,0,0,0,0,0
592,Birdofpeacelove,5,1,0,0,0,1,0,0,1,1,0,0,1,0
593,Bita003002772,10,1,1,0,0,1,1,1,1,1,1,1,0,1
594,BitaGilvan,2,1,0,0,0,1,0,0,0,0,0,0,0,0
595,Bita_redemption,4,1,0,0,0,0,0,0,0,1,0,1,1,0
596,Bitaxxi,2,1,0,0,0,0,0,1,0,0,0,0,0,0
597,BlackBirdPersia,6,1,0,0,0,1,0,0,1,1,1,1,0,0
598,BlackBl80,6,1,1,0,0,1,0,0,1,0,0,1,0,1
599,Black_queenB612,11,1,1,0,0,1,1,1,1,1,1,1,1,1
600,Blackadaaam,11,1,1,0,0,1,1,1,1,1,1,1,1,1
601,Bladyy_Iran,9,1,1,0,0,1,1,1,1,1,1,1,0,0
602,BlueGordafarid2,9,1,1,0,0,1,1,1,1,1,0,1,1,0
603,BlueNili,4,1,1,0,0,0,0,0,0,1,1,0,0,0
604,BlueSongb,8,0,1,0,0,1,1,0,1,1,1,1,0,1
605,Bluebutter1810,10,1,1,0,0,1,1,1,1,1,0,1,1,1
606,Blueheaaaarth,8,1,0,0,0,1,0,0,1,1,1,1,1,1
607,Blueladybird6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
608,Bluestar_021,2,0,1,0,0,1,0,0,0,0,0,0,0,0
609,BobakXi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
610,BobbyYazdani_AU,3,1,1,0,0,0,0,0,1,0,0,0,0,0
611,Bobzo792,5,1,1,0,0,0,1,0,0,1,0,1,0,0
612,BoroomandMo,3,1,0,0,0,0,0,0,0,0,0,1,0,1
613,BourandN,1,0,1,0,0,0,0,0,0,0,0,0,0,0
614,BoyPlatonic7,6,1,1,0,0,0,1,0,1,1,0,0,1,0
615,BoyVahshi,2,1,1,0,0,0,0,0,0,0,0,0,0,0
616,Bozorg_Agha_D,10,1,1,0,0,1,1,1,1,1,1,0,1,1
617,Braveknod,5,1,0,0,0,0,0,0,1,1,0,1,1,0
618,Brittan18448231,1,1,0,0,0,0,0,0,0,0,0,0,0,0
619,Bsh2576,6,1,1,0,0,0,0,1,1,1,0,0,0,1
620,BuenOlor_Blesed,5,1,1,0,0,1,1,0,0,0,0,0,1,0
621,Bukit1401,3,0,1,0,0,0,0,0,0,1,0,0,1,0
622,Bunmon07,2,0,1,0,0,0,0,0,0,0,0,0,0,1
623,Bunny212Bxb,2,1,0,0,0,0,1,0,0,0,0,0,0,0
624,Butler18181,2,1,1,0,0,0,0,0,0,0,0,0,0,0
625,Butterfly135688,10,1,1,0,0,1,1,1,1,1,1,1,1,0
626,Butterflyhrn,1,1,0,0,0,0,0,0,0,0,0,0,0,0
627,ByGraz9978,2,1,0,0,1,0,0,0,1,0,0,0,0,0
628,CCuttlas,1,1,0,0,0,0,0,0,0,0,0,0,0,0
629,CH_4O5,2,0,1,0,0,0,0,0,0,1,0,0,0,0
630,CICIraz,2,0,1,0,0,0,0,0,0,0,0,0,1,0
631,CNemowestwood,2,1,0,0,0,0,0,0,0,0,0,0,0,1
632,CZanoon35941,2,1,0,0,0,1,0,0,0,0,0,0,0,0
633,Cachemire9,10,1,1,0,0,1,1,1,1,1,1,0,1,1
634,CactusTurquoise,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635,Caesar_4th,1,1,0,0,0,0,0,0,0,0,0,0,0,0
636,CallMeIran01,5,1,0,0,0,0,0,0,1,1,1,1,0,0
637,CalledFay,6,1,1,0,0,1,0,0,0,1,0,1,1,0
638,Camel6561,4,1,1,0,0,0,0,0,0,0,0,0,1,1
639,CameliaFard,3,0,1,0,0,0,0,0,0,1,0,0,0,1
640,CaptIran0k,3,0,1,0,0,1,0,0,0,0,0,0,0,1
641,CarlJohnson7000,3,1,0,0,0,1,0,1,0,0,0,0,0,0
642,Carolin18841607,3,1,0,0,0,0,0,0,0,0,0,0,1,1
643,Caspian1344,2,1,0,0,0,0,0,0,1,0,0,0,0,0
644,CassandaneIran,8,1,1,0,0,1,0,0,1,1,1,1,1,0
645,CatLady280,7,1,1,0,0,0,0,0,1,1,1,1,1,0
646,Cestovatelka83,1,0,1,0,0,0,0,0,0,0,0,0,0,0
647,ChaawTimes,4,0,1,0,0,0,0,1,0,1,0,1,0,0
648,Chalangar0000,11,1,1,0,0,1,1,1,1,1,1,1,1,1
649,CharChar9083,1,1,0,0,0,0,0,0,0,0,0,0,0,0
650,ChazalletM8,3,1,1,0,0,0,1,0,0,0,0,0,0,0
651,Cheshmeeee,1,0,1,0,0,0,0,0,0,0,0,0,0,0
652,Chetoriarzeshi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
653,ChevalierCrypto,1,1,0,0,0,0,0,0,0,0,0,0,0,0
654,Chihiro8210,4,1,1,0,0,0,0,0,0,1,1,0,0,0
655,Chista4ph1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
656,Chistakian,0,0,0,0,1,0,0,0,0,0,0,0,0,0
657,ChitchatBT,1,1,0,0,0,0,0,0,0,0,0,0,0,0
658,Christo96088151,6,1,1,0,0,0,0,1,1,0,0,1,1,0
659,Circe2585,3,0,1,0,0,1,0,0,0,1,0,0,0,0
660,CitKatt1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
661,CivilIran,2,1,0,0,0,0,0,0,0,1,0,0,0,0
662,Cj_still_alive,2,1,1,0,0,0,0,0,0,0,0,0,0,0
663,Cleopatra__13,1,1,0,0,0,0,0,0,0,0,0,0,0,0
664,CloudySkyNot,11,1,1,0,0,1,1,1,1,1,1,1,1,1
665,Colette93858190,9,1,1,0,0,1,1,0,1,1,1,0,1,1
666,Colonel_Adrin,2,1,1,0,0,0,0,0,0,0,0,0,0,0
667,Comando17142709,5,0,1,0,0,1,0,0,1,0,1,0,1,0
668,CommonSenss1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
669,ConsciousNTT,1,1,0,0,0,0,0,0,0,0,0,0,0,0
670,Constan63413921,10,1,1,0,0,1,1,1,1,1,1,0,1,1
671,CoolRahRahArt,10,1,1,0,0,1,1,1,1,0,1,1,1,1
672,Coolmooli,5,0,1,0,0,0,1,0,0,1,0,1,0,1
673,Copra_equus,1,1,0,0,0,0,0,0,0,0,0,0,0,0
674,CrimesArchives,2,1,0,0,0,0,0,0,1,0,0,0,0,0
675,CrownOfAryans,4,1,0,0,0,0,1,0,0,0,0,1,1,0
676,CryptoMoaaf,9,1,1,0,0,1,1,1,0,1,1,1,1,0
677,CryptoObservr,5,1,1,0,0,1,1,0,0,0,0,0,1,0
678,CryptopheColumb,1,0,1,0,0,0,0,0,0,0,0,0,0,0
679,Curious_chemist,1,0,1,0,0,0,0,0,0,0,0,0,0,0
680,Currency5307,1,1,0,0,0,0,0,0,0,0,0,0,0,0
681,CyJa78,7,1,1,0,0,1,0,0,1,1,1,0,1,0
682,Cyrus25001,7,1,1,0,0,1,1,1,0,1,1,0,0,0
683,Cyrus6732064396,1,0,1,0,0,0,0,0,0,0,0,0,0,0
684,Cyrus8596148077,5,1,0,0,0,1,0,0,0,1,1,0,1,0
685,Cyrus9ml,1,0,1,0,0,0,0,0,0,0,0,0,0,0
686,CyrusAryamehr,10,1,1,0,0,0,1,1,1,1,1,1,1,1
687,CyrusEnuke,1,1,0,0,0,0,0,0,0,0,0,0,0,0
688,CyrusIzeh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
689,CyrusTroops,4,1,1,0,0,0,1,1,0,0,0,0,0,0
690,Cyrus_Filia,0,0,0,0,1,0,0,0,0,0,0,0,0,0
691,Cyrusdabrissie,1,1,0,0,0,0,0,0,0,0,0,0,0,0
692,D1232123432,8,1,1,0,0,0,0,0,1,1,1,1,1,1
693,DARYL33Dixon,1,0,1,0,0,0,0,0,0,0,0,0,0,0
694,DAWN_of_PERSIA,6,1,0,0,0,0,1,0,1,1,1,1,0,0
695,DGascoign3,5,1,1,0,0,1,0,1,0,0,0,0,1,0
696,DIDNOZ,5,1,1,0,0,0,0,0,0,1,1,0,1,0
697,DJKheshtak,3,1,1,0,0,0,0,0,0,0,0,1,0,0
698,DJMoHoMiix,9,1,1,0,0,1,1,0,1,1,1,0,1,1
699,DJavid6160,8,1,1,0,0,1,0,0,1,1,1,1,1,0
700,DL1hYwsxf1Ro2f8,2,1,0,0,0,0,0,0,0,0,0,1,0,0
701,DMS58792016,5,1,0,0,0,0,0,1,1,0,0,1,1,0
702,DNAchera,9,0,1,0,0,1,1,1,1,1,1,1,1,0
703,DOOMSDAYCOMMING,8,1,1,0,0,0,0,1,1,0,1,1,1,1
704,DRSAVAKI,2,0,0,0,1,0,0,0,0,1,0,0,0,1
705,Daadgar_Just,5,1,1,0,0,1,1,0,0,0,0,0,1,0
706,Daffodil27,2,1,1,0,0,0,0,0,0,0,0,0,0,0
707,Daividplatt777,7,0,1,0,0,1,1,1,0,1,1,0,1,0
708,DaleTorb,2,1,0,0,0,0,0,0,0,0,0,1,0,0
709,DaltonBdin,4,1,1,0,0,0,0,0,0,1,0,1,0,0
710,DamonDa94912563,2,1,0,0,0,0,0,0,0,1,0,0,0,0
711,DanaMehrdad1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
712,DanaeTheII,8,1,1,0,0,1,0,0,1,1,0,1,1,1
713,Danblue193,1,1,0,0,0,0,0,0,0,0,0,0,0,0
714,Dani07y0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
715,Danial2585,10,1,1,0,0,1,0,1,1,1,1,1,1,1
716,DanielProphett,1,1,0,0,0,0,0,0,0,0,0,0,0,0
717,Daniel_R797,4,1,0,0,0,0,0,0,1,1,0,0,0,1
718,Danielian1015,7,1,1,0,0,1,1,1,1,1,0,0,0,0
719,Danielkz,7,1,1,0,0,1,0,0,1,1,0,0,1,1
720,Daniyal78850060,3,1,1,0,0,1,0,0,0,0,0,0,0,0
721,Daniyyel_Nabi,2,0,1,0,0,1,0,0,0,0,0,0,0,0
722,Daphnis79,1,1,0,0,0,0,0,0,0,0,0,0,0,0
723,DarcyLilium,11,1,1,0,0,1,1,1,1,1,1,1,1,1
724,DardeKeshmesh,9,1,1,0,0,0,1,0,1,1,1,1,1,1
725,Darius21202120,1,1,0,0,0,0,0,0,0,0,0,0,0,0
726,Dariush37634903,6,0,1,1,0,1,1,1,0,0,0,1,1,0
